id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
11495401,Modern Downtown Apartment,60529840,Once Upon A Time Porto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14761,-8.61674,Entire home/apt,144,3,243,2024-05-31,2.43,1,312,29,60451/AL
41846655,Espinho Guesthouse - Sea View Apartment,97945451,Diogo,ESPINHO,Espinho,41.00527,-8.64537,Entire home/apt,100,4,8,2023-11-06,0.32,2,128,4,53125/AL
49110840,Estúdio Da Rasa,130236463,Telma,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.11487,-8.61229,Entire home/apt,100,3,6,2024-05-09,0.18,1,150,3,22440/AL
567947243688571539,Fisherman's Blues - Casa na Praia,446315912,Rui,VILA NOVA DE GAIA,Arcozelo,41.05068,-8.65305,Entire home/apt,274,5,69,2024-06-15,2.59,1,262,25,123856/AL
1145781405903202402,Boutique Rentals- THE CLéRiGoS Apt w/ patio,185835,Joana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1460059,-8.613239,Entire home/apt,203,2,9,2024-06-15,5.87,26,314,9,124659/AL
22528392,Stylish Downtown Central Apartment with Terrace,14264527,Mario,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15248,-8.60876,Entire home/apt,250,3,101,2022-07-20,1.30,1,120,0,33632/AL
1095721315334294427,2 Bedrooms Suit near Majestic Café,563086094,Alice,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1465459,-8.6049577,Entire home/apt,80,1,22,2024-06-13,8.46,3,244,22,48317/AL
654747940356733255,Mifi Beach Luxury Duplex by MP,71810730,Sónia,VILA NOVA DE GAIA,Madalena,41.10642989999999,-8.6595444,Entire home/apt,191,3,33,2024-06-15,1.40,20,302,19,128730/AL
10635214,Flores Studio near S. Bento Station,14416890,Lara,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14510871810491,-8.61137998104095,Entire home/apt,90,2,185,2024-06-09,1.82,2,324,3,61235/AL
895653595927492241,Fontainhas Rooftop w/balcony by OGV apartments,56226295,Eduardo E Elisabete,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14500750000001,-8.6030866,Entire home/apt,111,2,13,2024-06-04,1.10,16,355,13,154115/AL
760583583053932477,Rodrigues de Freitas 391 F by LovelyStay,487662217,Imotolouse,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.144884132037426,-8.60487579410712,Entire home/apt,63,2,3,2024-03-08,0.46,2,243,3,130982/AL
787480745353449595,The Cube - Super Central Luxe & Spacious Loft,391837499,Lovely Memories,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14566079999999,-8.6121419,Entire home/apt,120,2,68,2024-06-03,3.81,16,129,49,133689/AL
1726170,CLÉRIGOS GREEN (Double Studio),12897618,Mário,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14557491094853,-8.613843731442774,Entire home/apt,60,2,930,2024-06-15,7.15,21,219,117,45802/AL
33441203,Liiiving in Porto | Bright Light Studio,30907275,Liiiving,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16026,-8.60547,Entire home/apt,81,2,9,2023-08-20,0.15,114,356,2,46094/AL
31532900,✈24h Self Check-In* Apt Town Center,151352873,Liu-Qi,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14385,-8.61725,Entire home/apt,89,1,80,2024-06-08,1.25,12,12,26,6269/AL
14279572,City Beach|Oasis with Pool&Tennis Court,71810730,Sónia,VILA NOVA DE GAIA,Madalena,41.10492,-8.63963,Entire home/apt,91,2,46,2024-05-22,0.49,20,303,11,35644/AL
35328911,Bonjardim Haven - One Bed Apart w/ Terrace,265991271,Fadas Urbanas,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15503,-8.60671,Entire home/apt,88,3,126,2024-06-03,2.06,1,224,35,96565/AL
1001991315398915617,MJ Flat,541788353,Monica,PÓVOA DE VARZIM,"AVer-o-Mar, Amorim e Terroso",41.41377790350779,-8.74172838465576,Entire home/apt,150,2,1,2024-01-02,0.18,1,256,1,9812/AL
916063169993381065,Casa Barros Miragaia (Nova! A 2 min do rio Douro!),502277252,Luiz,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14362,-8.62003,Entire home/apt,112,2,0,,,2,125,0,70878/AL
512158650601689279,Classy & Stylish Porto 2Bedroom Duplex,435050124,Jerry,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.144245,-8.613769,Entire home/apt,190,2,69,2024-06-09,2.62,1,343,35,122953/AL
806391019022018997,Peaceful Bedroom with private bathroom,27915661,Erika,PORTO,Campanhã,41.14814,-8.57482,Private room,48,1,0,,,1,117,0,Exempt
829780,Casa do Paúl - Confort &Nature in peaceful village,4346713,Dulce,AROUCA,Canelas e Espiunca,40.99082,-8.21403,Entire home/apt,185,2,58,2024-06-10,0.44,2,330,15,3515
625935935262250318,Liiiving in Porto - City Design Studio II,30907275,Liiiving,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15536,-8.60765,Entire home/apt,72,2,8,2024-04-05,0.32,114,351,6,122468/AL
551182979659647508,LAUGH OFTEN Beach Guest Home with Pool (with A/C),76223539,BnBird,VILA NOVA DE GAIA,Madalena,41.103676,-8.651692,Entire home/apt,76,3,29,2024-05-01,1.09,84,149,14,123264/AL
631081750743437124,Wild garden house- city center,13642496,Náhir,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15501,-8.61031,Entire home/apt,90,4,24,2023-10-14,1.00,2,13,13,84747/AL
1939223,The Pool House-up to 10p,3141414,Alcina,VILA NOVA DE GAIA,Oliveira do Douro,41.10989,-8.59256,Entire home/apt,250,1,98,2022-09-22,0.79,1,308,0,
15392778,Beach house in Miramar,98439288,Tiago,VILA NOVA DE GAIA,Gulpilhares e Valadares,41.06921,-8.65691,Entire home/apt,121,5,37,2024-06-12,0.68,1,100,8,
4043215,Casa da Praia em Valadares,20962214,José Francisco,VILA NOVA DE GAIA,Gulpilhares e Valadares,41.09457,-8.65838,Entire home/apt,126,5,8,2023-10-02,0.10,1,29,3,22118/AL
36178897,Angel Flats - 2F,271793116,Fábio,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15504,-8.6115,Entire home/apt,95,2,13,2024-04-22,0.22,5,326,6,98372/AL
54338095,Bed in a 4 beds mix dormitory - Hostel,440846282,Hostel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.150631,-8.605563,Shared room,26,1,94,2024-06-05,4.02,8,267,28,126269/AL
619644045587287656,☼ Windmill House ☼,222076995,Diogo,SANTA MARIA DA FEIRA,"Canedo, Vale e Vila Maior",40.97007,-8.43908,Entire home/apt,150,2,2,2022-08-20,0.09,2,361,0,124109/AL
21883829,Terraço,159338053,Diana,SANTA MARIA DA FEIRA,"Lobão, Gião, Louredo e Guisande",40.97947,-8.4592,Entire home/apt,50,4,12,2023-10-28,0.20,3,284,3,
43348089,BelaFreita - Montanhas Mágicas,22895173,Sandra,VALE DE CAMBRA,Arões,40.83754,-8.2977,Entire home/apt,123,3,9,2023-08-18,0.26,4,198,1,100398/AL
54337282,Bed in a 12 beds mix balcony dormitory - Hostel,440846282,Hostel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.150631,-8.605563,Shared room,22,1,15,2024-06-12,0.58,8,270,9,126269/AL
43860615,Rural House  - Casa com vista piscina,263733443,Rural,MATOSINHOS,"Custóias, Leça do Balio e Guifões",41.20891,-8.66268,Entire home/apt,204,4,19,2023-10-05,0.52,5,359,7,88663/AL
1157206503023326508,Flores AP 3,507470739,Best,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1446372,-8.6121803,Entire home/apt,96,2,1,2024-05-28,1,13,103,1,81442/AL
27778755,2 bedroom apartment close to Miramar beach,89383433,Lisa,VILA NOVA DE GAIA,Gulpilhares e Valadares,41.073307037353516,-8.653804779052734,Entire home/apt,94,2,37,2023-10-06,0.59,11,237,8,79529/AL
30492356,Arcozelo with private terrace: beach & well-being,837852,Grau Elevado,VILA NOVA DE GAIA,Arcozelo,41.04826,-8.64788,Entire home/apt,69,2,62,2024-05-04,0.93,2,304,15,48744/AL
18541068,Quinta de Vilar Country House with pool near Porto,128700485,Carmen,PAREDES,Sobreira,41.13922,-8.38099,Entire home/apt,175,2,34,2023-08-27,0.40,1,316,4,45739/AL
34934382,Casa da Congreira,263242326,Luis,VILA DO CONDE,Vila Chã,41.29669,-8.73584,Entire home/apt,85,5,15,2023-08-26,0.32,1,75,5,97434/AL
24459495,Quinta do Rossado - Casa das Rosas,184606744,Quinta,AROUCA,Santa Eulália,40.92313,-8.2855,Entire home/apt,90,2,11,2022-12-28,0.15,2,259,0,Exempt
1432272,Feel Porto Downtown City Break,2228036,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15028,-8.60696,Entire home/apt,386,1,117,2024-04-30,0.90,102,290,7,5317/AL
39939713,The ArtPorto Flat - Balcony -Steps to St Catarina,307593726,Art Porto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1474,-8.6039,Entire home/apt,69,2,8,2022-07-10,0.29,12,287,0,111222/AL
893416927986054610,Almada Center Studio,7129155,Dan,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1518387,-8.6119649,Entire home/apt,55,2,36,2024-06-02,3.38,1,169,36,119372/AL
48986568,Selection - AL,395074115,Nuno,VILA NOVA DE GAIA,Serzedo e Perosinho,41.05187,-8.5822,Entire home/apt,421,3,22,2024-05-29,0.58,1,219,9,113241/AL
1047991752668474223,Apartamento Centro de Oporto terceiro T1,551271049,Alquimia Digital,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1534763,-8.6047487,Entire home/apt,134,1,7,2024-04-23,1.27,5,304,7,40040/AL
990480066630721265,Ando Living - Flores Townhouse - 402,512029675,Ando,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.144951562395086,-8.613587588730658,Entire home/apt,271,2,31,2024-06-11,3.69,17,244,31,11213
39941779,ArtPorto Cozy Flat - Close to St Catarina,307593726,Art Porto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14632,-8.60528,Entire home/apt,64,2,44,2024-06-07,0.83,12,315,31,71676/AL
30077414,Dom João Apartment w/ Balcony by Sta Catarina street,226014327,Paul,PORTO,Bonfim,41.14970779418945,-8.602128028869629,Entire home/apt,79,2,148,2024-06-09,2.30,1,94,30,82840/AL
907964936155598018,Ceuta 70 - Apartment 5.2 by LovelyStay,518582477,Daniel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14813,-8.61447,Entire home/apt,54,2,5,2023-11-18,0.41,2,256,4,133698/AL
51824833,BOUTIQUE Rentals-Art & Charm II Apt w/ Terrace,185835,Joana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14991,-8.61461,Entire home/apt,156,3,46,2024-06-08,1.36,26,346,17,115785/AL
33384371,Get a Golden and Flower Flat,25966212,Elsa Pereira,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14701,-8.60247,Entire home/apt,117,2,74,2024-06-07,1.17,8,361,17,93334/AL
714249919247364707,Guest Family - Jardim do Morro,473492416,Alcir,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1602,-8.61163,Private room,33,3,36,2024-03-01,1.71,8,173,15,82653/AL
998311476402941446,Stylish Studio @ Matosinhos,76223539,BnBird,MATOSINHOS,Matosinhos e Leça da Palmeira,41.1746983,-8.6873921,Entire home/apt,51,30,0,,,84,173,0,Exempt
1086832844395880063,Casa do Rio,448136176,Manuel,SANTA MARIA DA FEIRA,"Canedo, Vale e Vila Maior",41.049736228012634,-8.445673596116334,Entire home/apt,85,2,1,2024-05-13,0.83,1,332,1,39886/AL
44472298,OportoLuxApartments 2ºB,359018764,Diana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15117,-8.61215,Entire home/apt,84,1,59,2024-05-01,1.82,11,281,5,101700/AL
22072295,Porto Downtown Batalha,124179154,Gonçalo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14479,-8.60507,Entire home/apt,59,2,193,2024-05-31,2.45,1,162,28,59589/AL
22374395,Mouzinho Cosy Loft,130805492,Marta,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14353561401367,-8.61296272277832,Entire home/apt,86,2,240,2024-06-10,3.05,53,327,43,60618/AL
610925431011824401,Casa com jardim e piscina,455536387,Ofélia,VILA DO CONDE,Gião,41.30828,-8.68157,Entire home/apt,236,6,3,2023-08-26,0.12,1,131,2,126029/AL
902916684972785659,Dunes Red House,42903216,Claudio,VILA NOVA DE GAIA,Gulpilhares e Valadares,41.08061159462145,-8.655997819373273,Entire home/apt,119,3,20,2024-06-09,1.59,3,293,19,4405
40444356,Portodouro - Santa Catarina T2,28504504,José,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15218,-8.60456,Entire home/apt,162,3,3,2023-06-10,0.12,9,326,0,7135/AL
2205675,Seaside Surf Golf City - 3 Bedrooms,11253492,Sergio,VILA NOVA DE GAIA,Arcozelo,41.06994,-8.65083,Entire home/apt,95,4,42,2020-09-16,0.35,1,167,0,90477/AL
7601929,"Beach Room Paraíso up to 3, with sea view",38742416,Manuela,MATOSINHOS,"Perafita, Lavra e Santa Cruz do Bispo",41.22421,-8.71471,Private room,64,1,119,2024-05-27,1.11,4,136,26,60012/AL
40579956,Welcome Porto Beach Cozy Apartamento,314447667,Jonathan,VILA NOVA DE GAIA,Gulpilhares e Valadares,41.07115,-8.63528,Entire home/apt,80,3,40,2024-06-17,0.74,1,211,16,101010/2019
13585226,Liiiving in Porto | Art & Heart Studio,30907275,Liiiving,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14755,-8.60335,Entire home/apt,69,2,14,2024-03-21,0.15,114,354,4,96952/AL
2330171,Beautiful/Sunny  (center),3356481,Joana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14546,-8.6122,Entire home/apt,105,2,599,2024-06-03,4.83,23,309,47,90567/AL
815870450797076089,GuestReady - Madalena retreat village home 3,498219174,Eduardo,VILA NOVA DE GAIA,Canidelo,41.11178,-8.65763,Entire home/apt,180,1,30,2024-05-12,1.81,4,269,20,117540/AL
12005622,GuestReady - Climbing Loft,364783572,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14722,-8.607,Entire home/apt,95,1,464,2024-06-13,4.63,145,302,70,65559/AL
6675919,Art & City II,5897201,Marco,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15244,-8.61748,Entire home/apt,75,2,319,2024-05-25,2.91,16,279,31,43286/AL
967258633002400795,Perfect retreat in the center of Porto,534133867,Ilan,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.143744,-8.6133217,Entire home/apt,159,2,28,2024-06-10,3.73,1,240,28,152621/AL
24474056,A sua casa em Gaia,157043208,André,VILA NOVA DE GAIA,Canelas,41.08444,-8.60592,Private room,24,1,180,2024-06-12,2.40,1,274,38,Exempt
785503692646730060,Villa Eugénia,351868405,Bruno,VILA NOVA DE GAIA,São Félix da Marinha,41.03755415212982,-8.648553763857548,Entire home/apt,120,4,15,2024-04-05,1.03,2,156,13,135113/AL
1849074,Watermillhouse  Cottage in Nature Reserve,7493651,Aida,VALONGO,Campo e Sobrado,41.17091,-8.47578,Entire home/apt,69,3,97,2024-05-25,1.32,1,54,17,74105/AL
804210664946022714,Underground Batalha Studios - A,495908689,José,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1459,-8.60488,Entire home/apt,39,1,20,2024-04-04,1.23,5,302,5,96321/AL
30460250,Citybreak - Apartments - Pátio,2686177,Citybreak,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14282,-8.61354,Entire home/apt,138,1,1,2019-07-27,0.02,27,122,0,40943/AL
1172933549761373020,Apartamento Downtown Bright,581840127,Nuno Filipe,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1484101,-8.614042399999999,Entire home/apt,70,3,0,,,1,221,0,156711/AL
26436327,Mosaic,190959509,Ines,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14742,-8.60612,Entire home/apt,70,2,87,2024-05-24,1.21,1,287,22,76565/AL
17599942,Araujo House,112751747,Araújo,GONDOMAR,Foz do Sousa e Covelo,41.11922,-8.49909,Entire home/apt,69,3,146,2024-05-13,1.67,1,296,22,55318/AL
648797851394408216,"""Le89"" grand appartement 100 m2",36910553,Victor,GONDOMAR,Fânzeres e São Pedro da Cova,41.15341,-8.50232,Entire home/apt,46,6,16,2024-06-02,0.66,3,305,6,Exempt
872238181733297841,Sleep in Office Porto | Apartamento Standard 303,297884835,Sleep In Office,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1485434,-8.6059968,Entire home/apt,66,2,4,2023-07-08,0.29,6,347,2,95974/AL
36496240,Apartment with a beautiful terrace,274410844,Jerónimo,PORTO,Bonfim,41.14694,-8.60167,Entire home/apt,106,3,9,2024-05-13,0.26,1,155,3,21155/AL
10134129,Feel Porto Downtown Couture,2228036,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15009,-8.60684,Entire home/apt,599,1,113,2024-05-18,1.12,102,252,26,45783/AL
13557727,A Casinha - proche de Porto,36910553,Victor,GONDOMAR,Fânzeres e São Pedro da Cova,41.15448,-8.50221,Entire home/apt,36,3,38,2024-06-01,0.40,3,298,17,
1121729510966816527,Casita dos meus avós - Villa Gaia & Porto,126345190,Mariana,VILA NOVA DE GAIA,Gulpilhares e Valadares,41.07541557860052,-8.638653622325213,Entire home/apt,89,2,0,,,2,298,0,117895/AL
989803153663553260,ML240 Spacious Central Apartment,539223042,Nuno,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1526558,-8.613564499999999,Entire home/apt,127,2,1,2023-11-12,0.14,3,160,1,41764/AL
53911978,Gaya Avenue 102 - Stylish Gorgeous Flat w/ Balcony,12730028,Host Wise,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.135757,-8.608295,Entire home/apt,131,1,22,2024-02-02,0.86,307,328,8,122511/AL
701317538567349899,Silver Engine Balcony,101838501,Porto City Hosts,PORTO,Bonfim,41.1597437,-8.6039415,Entire home/apt,76,3,32,2024-06-02,1.50,65,301,19,52657/AL
39894756,FortyOneDegrees.eu,12856880,Daniel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14444,-8.60575,Entire home/apt,127,3,116,2024-06-10,3.16,1,149,41,114596/AL
1125294247275137772,Living Bohoporto by LovelyStay,570015248,Miguel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.144919262914954,-8.613079212154302,Entire home/apt,63,2,8,2024-06-01,3.43,1,228,8,97602/AL
652822986164646167,Casa de Férias_As Oliveiras II,464768297,Cristina,ESPINHO,Silvalde,40.99336,-8.63806,Entire home/apt,140,2,19,2024-05-19,0.79,3,318,10,Exempt
3930925,Casa da Nininha - T0 Rosa,20310699,Andre,VALE DE CAMBRA,Roge,40.85661,-8.36175,Entire home/apt,90,2,0,,,7,192,0,
7051999,loft glamour Mangue-Ananas,36910553,Victor,GONDOMAR,Fânzeres e São Pedro da Cova,41.15247,-8.50298,Entire home/apt,49,3,29,2024-05-19,0.27,3,295,11,
41869999,Espinho Guesthouse - Garden House,97945451,Diogo,ESPINHO,Espinho,41.00363,-8.64245,Entire home/apt,130,4,7,2024-03-31,0.20,2,315,1,99802/AL
1728818,CLÉRIGOS RED (Double Studio),12897618,Mário,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14558,-8.61385,Entire home/apt,48,2,770,2024-06-10,5.91,21,214,92,45802/AL
53624556,In Bloom Apartments | 2.3,433797193,InBloom,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14531,-8.611216,Entire home/apt,96,2,59,2024-06-15,1.97,4,272,21,120934/AL
12701115,Trebid'Ouro - Casa de Campo,69041880,Maria José,VALE DE CAMBRA,Roge,40.86864,-8.34272,Entire home/apt,450,1,25,2023-07-13,0.26,1,324,1,5072/RNET
3929749,Casa da Nininha - T1 Duplex Verde,20310699,Andre,VALE DE CAMBRA,Roge,40.85497,-8.3608,Entire home/apt,120,2,0,,,7,193,0,
40048420,Citybreak - Apartments - São Bento,2686177,Citybreak,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14659,-8.61081,Entire home/apt,251,1,0,,,27,142,0,50202/AL
1163847227479832285,Beautiful loft in Catarina St,533820263,Rentalist,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14869681306927,-8.60722967184545,Entire home/apt,56,1,2,2024-06-05,2,9,244,2,2094/AL
18983819,Mini studio in Porto,3163699,Sónia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14317,-8.60857,Private room,60,3,108,2024-04-30,1.26,2,260,19,52832/AL
51030138,Sunny Priorado with balcony,7555964,Maria,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.156525,-8.620965,Entire home/apt,81,2,123,2024-06-15,3.54,1,246,31,119456/AL
1090465126636751696,GuestReady - Formosa Stylish Stay,561829722,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.146363840406806,-8.603412067786724,Entire home/apt,65,1,8,2024-06-07,2.53,2,303,8,128364/AL
34625165,Beachfront Apartment with Swimming Pool,260018420,Paulo,VILA DO CONDE,Mindelo,41.30674,-8.73772,Entire home/apt,70,2,109,2024-06-05,1.78,1,240,20,84330/AL
7920425,"Room on the beach near Porto,Airpor",38742416,Manuela,MATOSINHOS,"Perafita, Lavra e Santa Cruz do Bispo",41.22551,-8.7177,Private room,69,1,86,2024-06-02,0.80,4,113,18,60012/AL
1099176573948238171,Quarto com Kitchenette-Golfinho,562516736,Maria,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.38212328499813,-8.767816914370439,Private room,60,1,1,2024-03-30,0.37,5,268,1,29117/AL
20622714,GuestReady - Modern stay in downtown Porto,364783572,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14592,-8.60433,Entire home/apt,70,1,207,2024-06-12,2.49,145,290,28,55201
20599047,HM - Pinheiro Cosy Apartment,47191303,Home Me,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15088,-8.61577,Entire home/apt,77,1,156,2024-06-12,1.89,45,343,43,50564/AL
23587621,Formosa60.5,176335728,Daniel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14833,-8.60259,Entire home/apt,54,2,196,2024-06-02,2.57,1,96,39,46220/AL
21587472,Samasal Trindade Apartments #5 • Next to Aliados!,71506208,Carolina,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15235,-8.61102,Entire home/apt,54,1,163,2024-06-13,2.03,48,348,23,58495/AL
31925325,Almada Porto Downtown - GuestSPA,8767890,Susana & Pedro,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15111,-8.61193,Entire home/apt,68,3,242,2024-06-15,3.70,47,356,53,91679/AL
7317863,Casa Soares - Estúdio Amor Perfeito,38291048,Casa Soares,SANTA MARIA DA FEIRA,Milheirós de Poiares,40.91722,-8.46761,Entire home/apt,95,2,3,2022-08-28,0.03,1,0,0,
1179537832694506670,Amazing flat in Santa Catarina 3,20323502,Idan,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14910278109618,-8.60680926676285,Entire home/apt,63,1,0,,,7,274,0,Exempt
896435508615946150,Pilgrims & other_Navalheira room,515692578,Maria Eva,VILA DO CONDE,Vila do Conde,41.36863,-8.75808,Private room,35,1,7,2023-10-07,0.56,1,364,4,Exempt
904293,OX Apartments - B Places IV,4656501,Ox,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14342,-8.61561,Entire home/apt,112,1,44,2024-05-09,0.36,10,303,4,18109/AL
569398367045344170,3 Magi Residence - Cozy Studio,446638642,Pedro,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14621,-8.605723,Entire home/apt,71,1,50,2024-06-12,1.84,10,344,30,122588/AL
39338549,Feel Porto Bacchus Townhouse,2228036,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15249,-8.60546,Entire home/apt,414,1,15,2024-06-02,0.27,102,283,8,102172/AL
20723313,Family House in a quiet location,119891045,Filipe,SANTA MARIA DA FEIRA,Fornos,40.90744,-8.53396,Entire home/apt,40,360,0,,,1,364,0,55498/AL
937597975282955858,Bonjardim House by Burgo Apartments,437661366,Burgo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15504362106476,-8.607829135393116,Entire home/apt,112,2,4,2023-09-20,0.37,4,0,4,98011/AL
598914011968767507,Lobo Studio I - Luminous Loft near Casa da Música,109893720,Francisco,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15977,-8.63406,Entire home/apt,65,3,55,2024-06-09,2.08,2,155,26,90954/AL
22163268,GuestReady - São Domingos - The Square,364783572,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1437,-8.61381,Entire home/apt,175,1,354,2024-06-15,4.78,145,297,78,59914/AL
669393289682047580,4. bed in 4 bed dorm,22838913,Niko,OLIVEIRA DE AZEMÉIS,"Pinheiro da Bemposta, Travanca e Palmaz",40.78032,-8.50218,Shared room,20,1,7,2024-02-08,0.30,11,365,2,44278/AL
913545516183894709,Tienda Emperador,402693655,Kampaoh,MATOSINHOS,"Perafita, Lavra e Santa Cruz do Bispo",41.26926,-8.72116,Private room,100,1,2,2023-08-22,0.18,3,75,2,3250
23483117,Casa das Andorinhas - Quarto 8,116273205,Rita Branco Venancio,PORTO,Paranhos,41.17802,-8.6107,Private room,19,2,2,2019-08-17,0.03,8,212,0,83972AL
880913839322581446,Apto. em Guesthouse com jardim e piscina Melros,480403712,Sara,PORTO,Campanhã,41.15118,-8.57542,Entire home/apt,140,2,30,2024-06-16,2.29,2,295,26,132475/AL
21474320,Porto Downtown Apartment,142371613,Daniel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14815,-8.60225,Entire home/apt,89,3,222,2024-06-01,2.75,10,313,29,59151/AL
